"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","meanExprs","NumTx","gencodeTx","passExprsCut","logFC","AveExpr","t","P.Value","adj.P.Val","B","region","type"
"e189842",111,"ENSG00000135905.18","ENSG00000135905","protein_coding","DOCK10",55619,"InGen",13.5553832747132,2,"c(""ENST00000409592.7""; ""ENST00000258390.11"")",TRUE,-0.170249707042672,0.303119482102564,-3.91878877353957,0.00010637181530232,0.0612308334395259,1.01338961433828,"DLPFC","exon"
"e189853",139,"ENSG00000135905.18","ENSG00000135905","protein_coding","DOCK10",55619,"InGen",10.0215239494841,2,"c(""ENST00000409592.7""; ""ENST00000258390.11"")",TRUE,-0.173807441742938,0.170092349773,-3.7433043603383,0.000211100570759947,0.0758335586193459,0.405038154558476,"DLPFC","exon"
"e189916",248,"ENSG00000135905.18","ENSG00000135905","protein_coding","DOCK10",55619,"InGen",9.0606043054105,1,"ENST00000492251.1",TRUE,-0.152196346688095,0.874251774466535,-3.55745686728577,0.000424153348489529,0.0974012781725667,-0.314284176645202,"DLPFC","exon"
"e189933",252,"ENSG00000135905.18","ENSG00000135905","protein_coding","DOCK10",55619,"InGen",6.04307521004706,1,"ENST00000472652.1",TRUE,-0.16030313599502,0.369193421544832,-3.69087543436293,0.000257782141206316,0.0809437964418245,0.201163128715592,"DLPFC","exon"
"e189977",210,"ENSG00000144460.12","ENSG00000144460","protein_coding","NYAP2",57624,"InGen",2.38822893492018,2,"c(""ENST00000636099.1""; ""ENST00000272907.7"")",TRUE,0.157926646808789,-1.22788993803119,3.9258138745703,0.000103437605097776,0.0611860909330466,1.09003820497104,"DLPFC","exon"
"e191484",2560,"ENSG00000135932.10","ENSG00000135932","protein_coding","CAB39",51719,"InGen",16.3971549703131,1,"ENST00000258418.9",TRUE,-0.0433162905662555,5.72489288938108,-3.58848639052893,0.000378272536573406,0.0939815067356754,-0.710325160116504,"DLPFC","exon"
"e191493",189,"ENSG00000135932.10","ENSG00000135932","protein_coding","CAB39",51719,"InGen",35.1414704570142,1,"ENST00000410084.7",TRUE,-0.050701788795268,3.00195301234499,-3.57950427566755,0.000391050578969356,0.0947705489416555,-0.480304786020304,"DLPFC","exon"
"e191511",784,"ENSG00000135932.10","ENSG00000135932","protein_coding","CAB39",51719,"InGen",22.4049049661182,1,"ENST00000614925.1",TRUE,-0.0439174890618761,4.45721561259517,-3.85881109011109,0.000134839466278233,0.0644058292683545,0.375037984103238,"DLPFC","exon"
"e193369",1198,"ENSG00000168918.13","ENSG00000168918","protein_coding","INPP5D",3635,"InGen",0.881506938066664,2,"c(""ENST00000359570.9""; ""ENST00000415617.5"")",TRUE,-0.213366614004327,-0.11995034822644,-3.83731075147574,0.00014669642714204,0.0661105785968994,0.76389522712169,"DLPFC","exon"
"e193375",1767,"ENSG00000168918.13","ENSG00000168918","protein_coding","INPP5D",3635,"InGen",0.356743578288382,1,"ENST00000451407.4",TRUE,-0.25997028706734,-0.987714090374215,-3.86055568608066,0.000133918217322878,0.0642974435599985,0.873510571407976,"DLPFC","exon"
"e193402",1197,"ENSG00000168918.13","ENSG00000168918","protein_coding","INPP5D",3635,"InGen",0.88221521804046,1,"ENST00000445964.5",TRUE,-0.213266739656245,-0.120051190765306,-3.83558758307862,0.000147688214999438,0.0663554966470506,0.757836677326439,"DLPFC","exon"
"e193648",276,"ENSG00000252010.1","ENSG00000252010","scaRNA","SCARNA5",677775,"InGen",245.997382574731,1,"ENST00000516201.1",TRUE,-0.158728387627438,6.09974559013099,-4.37179712826537,1.61169479823492e-05,0.0331176558636476,2.22247990885322,"DLPFC","exon"
"e200688",102,"ENSG00000150995.18","ENSG00000150995","protein_coding","ITPR1",3708,"InGen",2.24540727002971,1,"ENST00000487016.1",TRUE,0.161935278668327,-1.79621127824711,3.56393575514945,0.000414162706576549,0.0967150436120426,-0.143036096350177,"DLPFC","exon"
"e200818",983,"ENSG00000134108.12","ENSG00000134108","protein_coding","ARL8B",55207,"InGen",22.5955136822548,1,"ENST00000455168.5",TRUE,-0.0487102236674846,4.80495201923255,-3.56801106476788,0.000407991978390162,0.0963801109340943,-0.689750782286807,"DLPFC","exon"
"e200823",1142,"ENSG00000134108.12","ENSG00000134108","protein_coding","ARL8B",55207,"InGen",21.8822533888496,1,"ENST00000419534.2",TRUE,-0.0497966834853536,4.97095844294051,-3.62136383047746,0.000334766236732787,0.0898866611118475,-0.522009245976444,"DLPFC","exon"
"e200945",205,"ENSG00000196277.15","ENSG00000196277","protein_coding","GRM7",2917,"InGen",8.59420117403968,1,"ENST00000443259.1",TRUE,0.0986985642668031,0.751403138344787,4.09904624600497,5.12271314910625e-05,0.0483477523297049,1.63236302433226,"DLPFC","exon"
"e200948",217,"ENSG00000196277.15","ENSG00000196277","protein_coding","GRM7",2917,"InGen",8.45053096812438,8,"c(""ENST00000448328.6""; ""ENST00000467425.5""; ""ENST00000357716.8""; ""ENST00000486284.5""; ""ENST00000389335.7""; ""ENST00000389336.8""; ""ENST00000440923.7""; ""ENST00000435689.5"")",TRUE,0.101141602670915,0.806436037030472,4.26483155052695,2.55497635226816e-05,0.0369802987850935,2.26968504315993,"DLPFC","exon"
"e200950",112,"ENSG00000196277.15","ENSG00000196277","protein_coding","GRM7",2917,"InGen",7.53736234686675,1,"ENST00000448328.6",TRUE,0.117214949412619,-0.303694595421078,3.87903580261576,0.000124518391757221,0.0627265404362058,0.920507674708249,"DLPFC","exon"
"e200951",793,"ENSG00000196277.15","ENSG00000196277","protein_coding","GRM7",2917,"InGen",2.33307894870263,3,"c(""ENST00000467425.5""; ""ENST00000357716.8""; ""ENST00000486284.5"")",TRUE,0.136974105941702,0.786093234786166,5.08030454505381,6.04267967011588e-07,0.00772961289352274,5.76153763382995,"DLPFC","exon"
"e200985",668,"ENSG00000196277.15","ENSG00000196277","protein_coding","GRM7",2917,"InGen",2.70927613769883,3,"c(""ENST00000389335.7""; ""ENST00000389336.8""; ""ENST00000440923.7"")",TRUE,0.137060438035377,0.761107509014257,5.067588981576,6.43187492873498e-07,0.00772961289352274,5.70430931800832,"DLPFC","exon"
"e206117",198,"ENSG00000224660.1","ENSG00000224660","antisense","SH3BP5-AS1",100505696,"InGen",0.703345857699421,1,"ENST00000420195.1",TRUE,-0.239711593707332,-2.87180767377374,-3.62037217661318,0.000336006691128602,0.0900977292683262,-0.288764176593806,"DLPFC","exon"
"e210058",809,"ENSG00000144635.8","ENSG00000144635","protein_coding","DYNC1LI1",51143,"InGen",8.25268928240688,1,"ENST00000481915.5",TRUE,-0.051651448173437,2.95199737102145,-3.55443287657872,0.000428893382355778,0.0976977738396332,-0.558940845243225,"DLPFC","exon"
"e210616",1650,"ENSG00000153558.13","ENSG00000153558","protein_coding","FBXL2",25827,"InGen",1.74019487366229,1,"ENST00000464990.1",TRUE,0.0655282472532555,1.78403508567126,3.5977386808554,0.000365520596177166,0.0932571781877299,-0.29304790898493,"DLPFC","exon"
"e213762",81,"ENSG00000168329.13","ENSG00000168329","protein_coding","CX3CR1",1524,"InGen",3.64641374238873,1,"ENST00000399220.2",TRUE,-0.381439615032494,-2.50019543999506,-3.57496554197545,0.000397660407088545,0.0953764521549351,-0.237443301910317,"DLPFC","exon"
"e213763",3025,"ENSG00000168329.13","ENSG00000168329","protein_coding","CX3CR1",1524,"InGen",3.24118814069946,1,"ENST00000399220.2",TRUE,-0.365194777374976,2.64530256270756,-3.8141166546026,0.000160589751057209,0.0688220495120805,0.391179419331686,"DLPFC","exon"
"e213765",3024,"ENSG00000168329.13","ENSG00000168329","protein_coding","CX3CR1",1524,"InGen",3.24224859921461,3,"c(""ENST00000542107.5""; ""ENST00000541347.5""; ""ENST00000358309.3"")",TRUE,-0.36518009166036,2.64529941091006,-3.8139470365033,0.000160695788392812,0.0688220495120805,0.390566944467719,"DLPFC","exon"
"e213771",508,"ENSG00000168329.13","ENSG00000168329","protein_coding","CX3CR1",1524,"InGen",4.81200102332395,1,"ENST00000435290.1",TRUE,-0.333041426121976,0.662002780796355,-3.73202489819931,0.000220414403495569,0.0769796821939795,0.31261100291854,"DLPFC","exon"
"e221677",510,"ENSG00000185909.14","ENSG00000185909","protein_coding","KLHDC8B",200942,"InGen",1.94555038753432,1,"ENST00000332780.3",TRUE,0.114829516321927,0.0918786455910518,4.09031249159163,5.31060236200999e-05,0.0493441098188192,1.66209520456452,"DLPFC","exon"
"e221683",166,"ENSG00000185909.14","ENSG00000185909","protein_coding","KLHDC8B",200942,"InGen",2.414224843269,1,"ENST00000459846.6",TRUE,0.152655786766527,-1.27256016730784,3.69581441279096,0.000253000930237925,0.0808620051406769,0.314875532088058,"DLPFC","exon"
"e221687",463,"ENSG00000185909.14","ENSG00000185909","protein_coding","KLHDC8B",200942,"InGen",1.80420412379299,1,"ENST00000476495.2",TRUE,0.134973637708642,-0.150731239520865,4.66582799468902,4.33031894711887e-06,0.0190814542111694,3.96390751288585,"DLPFC","exon"
"e224472",90,"ENSG00000186792.16","ENSG00000186792","protein_coding","HYAL3",8372,"InGen",1.12433230532339,3,"c(""ENST00000336307.5""; ""ENST00000621157.5""; ""ENST00000415204.5"")",TRUE,-0.25491567297125,-3.00598050371003,-3.62489574848994,0.00033038304405771,0.0896115104141373,-0.344488976835367,"DLPFC","exon"
"e224876",2008,"ENSG00000007402.11","ENSG00000007402","protein_coding","CACNA2D2",9254,"InGen",0.925273638573916,1,"ENST00000423994.6",TRUE,-0.0863625949657353,1.24096842378207,-3.93496972481459,9.97284428992653e-05,0.0610214018147884,0.96673624826792,"DLPFC","exon"
"e224914",2005,"ENSG00000007402.11","ENSG00000007402","protein_coding","CACNA2D2",9254,"InGen",0.926626911616005,3,"c(""ENST00000429770.5""; ""ENST00000266039.7""; ""ENST00000360963.7"")",TRUE,-0.0864643519024195,1.24090938794912,-3.93958062810117,9.79085820531619e-05,0.0606775404203131,0.983750022979733,"DLPFC","exon"
"e224994",1952,"ENSG00000007402.11","ENSG00000007402","protein_coding","CACNA2D2",9254,"InGen",0.951445198971359,1,"ENST00000483620.1",TRUE,-0.0863393676356202,1.24029583283382,-3.93294760941812,0.000100536617915908,0.0610214018147884,0.959356019153636,"DLPFC","exon"
"e225032",1915,"ENSG00000007402.11","ENSG00000007402","protein_coding","CACNA2D2",9254,"InGen",0.969300812935227,1,"ENST00000424201.6",TRUE,-0.0862837474832706,1.23959305061372,-3.92561497210018,0.000103519616047581,0.0611860909330466,0.932437190324318,"DLPFC","exon"
"e225087",27,"ENSG00000271858.5","ENSG00000271858","antisense","",11068,"InGen",1.03276790003795,1,"ENST00000607583.1",TRUE,0.410924723194933,-4.8472545980652,3.89297397538409,0.000117845680031211,0.0619835455223046,-0.673618495022786,"DLPFC","exon"
"e228714",4474,"ENSG00000248592.7","ENSG00000248592","protein_coding","TMEM110-MUSTN1",100526772,"InGen",1.47973989871144,1,"ENST00000495552.1",TRUE,-0.0670897835723953,2.70767398744763,-3.54742975827421,0.0004400619588058,0.0987110247788916,-0.5611373598177,"DLPFC","exon"
"e232488",1240,"ENSG00000163618.17","ENSG00000163618","protein_coding","CADPS",8618,"InGen",18.0126831019168,1,"ENST00000612439.4",TRUE,-0.0641284002354481,4.61508740616569,-4.01289205018751,7.28824483328762e-05,0.0553011433659845,0.936772835361753,"DLPFC","exon"
"e232507",21,"ENSG00000163618.17","ENSG00000163618","protein_coding","CADPS",8618,"InGen",23.7538539882548,1,"ENST00000383710.8",TRUE,-0.130916561556439,-0.518468392469963,-3.59834842910432,0.00036469454911267,0.0932571781877299,-0.0218253568891846,"DLPFC","exon"
"e232518",1239,"ENSG00000163618.17","ENSG00000163618","protein_coding","CADPS",8618,"InGen",18.0270988411603,1,"ENST00000383710.8",TRUE,-0.0641052137043873,4.61507301989482,-4.01167264753921,7.3243839274469e-05,0.0553011433659845,0.932126967400632,"DLPFC","exon"
"e232520",1238,"ENSG00000163618.17","ENSG00000163618","protein_coding","CADPS",8618,"InGen",18.0415941696972,2,"c(""ENST00000486172.1""; ""ENST00000473635.5"")",TRUE,-0.0641155071805236,4.6150684145512,-4.01245059513212,7.30130851189294e-05,0.0553011433659845,0.935091861412654,"DLPFC","exon"
"e232557",1236,"ENSG00000163618.17","ENSG00000163618","protein_coding","CADPS",8618,"InGen",18.0702624616428,1,"ENST00000357948.7",TRUE,-0.064092391106269,4.6150284422354,-4.01132367804206,7.33475751873071e-05,0.0553011433659845,0.930801389875549,"DLPFC","exon"
"e232560",1234,"ENSG00000163618.17","ENSG00000163618","protein_coding","CADPS",8618,"InGen",18.0993845274352,1,"ENST00000474560.1",TRUE,-0.0640839961735945,4.61501753969662,-4.01083798906767,7.34921850793912e-05,0.0553050308070971,0.928952082809209,"DLPFC","exon"
"e232568",1231,"ENSG00000163618.17","ENSG00000163618","protein_coding","CADPS",8618,"InGen",18.1429434630408,1,"ENST00000613879.4",TRUE,-0.0640965236610267,4.61498636407986,-4.01148421423518,7.32998363098845e-05,0.0553011433659845,0.931417025965596,"DLPFC","exon"
"e232596",614,"ENSG00000163618.17","ENSG00000163618","protein_coding","CADPS",8618,"InGen",22.984873522198,1,"ENST00000283269.13",TRUE,-0.0662673146124892,3.93616609258888,-4.075634573687,5.64122097490273e-05,0.0502422507010635,1.23982633573838,"DLPFC","exon"
"e233302",430,"ENSG00000241684.5","ENSG00000241684","antisense","ADAMTS9-AS2",NA,"InGen",0.806865977150487,1,"ENST00000460833.1",TRUE,0.216471102464707,-1.35234072616494,4.21207910197969,3.19580296220979e-05,0.0406882540548768,2.09282449465573,"DLPFC","exon"
"e233308",281,"ENSG00000241684.5","ENSG00000241684","antisense","ADAMTS9-AS2",NA,"InGen",1.68630475728636,2,"c(""ENST00000474768.5""; ""ENST00000481312.1"")",TRUE,0.170095363186563,-0.795186179138497,3.76823702545533,0.000191813059209132,0.0730518411469764,0.558988749476355,"DLPFC","exon"
"e233310",90,"ENSG00000241684.5","ENSG00000241684","antisense","ADAMTS9-AS2",NA,"InGen",2.57769770862408,2,"c(""ENST00000474768.5""; ""ENST00000481312.1"")",TRUE,0.233253030239128,-1.77052836701088,4.314509397749,2.06517147439383e-05,0.0354550605553908,2.377445878522,"DLPFC","exon"
"e233311",1725,"ENSG00000241684.5","ENSG00000241684","antisense","ADAMTS9-AS2",NA,"InGen",0.364609560078891,1,"ENST00000474768.5",TRUE,0.181940759843895,-0.331124582347246,4.12264133474786,4.64622805138121e-05,0.0470054862066559,1.80815849508973,"DLPFC","exon"
"e234032",796,"ENSG00000144744.16","ENSG00000144744","protein_coding","UBA3",9039,"InGen",9.2368851624952,3,"c(""ENST00000415609.6""; ""ENST00000349511.8""; ""ENST00000361055.8"")",TRUE,-0.0515492638127372,3.07706030849905,-3.58551632521553,0.00038245376701807,0.0940330934717514,-0.466371700410255,"DLPFC","exon"
"e234997",461,"ENSG00000121440.14","ENSG00000121440","protein_coding","PDZRN3",23024,"InGen",2.83914775552433,1,"ENST00000478209.1",TRUE,0.120413595721653,0.579840339117313,3.59827652162756,0.00036479187342288,0.0932571781877299,-0.146369508584687,"DLPFC","exon"
"e235049",204,"ENSG00000113805.8","ENSG00000113805","protein_coding","CNTN3",5067,"InGen",7.64366631674696,1,"ENST00000263665.6",TRUE,0.105828541268037,0.809857995582231,3.86485701619414,0.000131672236557242,0.0641510695215977,0.756358946872548,"DLPFC","exon"
"e235050",103,"ENSG00000113805.8","ENSG00000113805","protein_coding","CNTN3",5067,"InGen",9.40577288750131,1,"ENST00000263665.6",TRUE,0.139550459459847,0.0915847592966988,4.87422531853444,1.63613852733774e-06,0.0135180151163996,4.85765077026331,"DLPFC","exon"
"e235051",185,"ENSG00000113805.8","ENSG00000113805","protein_coding","CNTN3",5067,"InGen",7.91103386129912,1,"ENST00000263665.6",TRUE,0.100947795203958,0.708674748471461,3.819581996533,0.000157208247136004,0.0683619717915985,0.605761902611245,"DLPFC","exon"
"e235058",159,"ENSG00000113805.8","ENSG00000113805","protein_coding","CNTN3",5067,"InGen",8.87229260599366,1,"ENST00000263665.6",TRUE,0.101482388277101,0.635355115611157,3.59495756654239,0.000369310594932369,0.0936856950957461,-0.164820219114421,"DLPFC","exon"
"e235059",150,"ENSG00000113805.8","ENSG00000113805","protein_coding","CNTN3",5067,"InGen",9.01701267668005,1,"ENST00000263665.6",TRUE,0.103324156746515,0.605333276261878,3.83520519284721,0.000147909161602975,0.0663554966470506,0.672710693136077,"DLPFC","exon"
"e236284",150,"ENSG00000080224.17","ENSG00000080224","protein_coding","EPHA6",285220,"InGen",5.0969645662148,2,"c(""ENST00000389672.9""; ""ENST00000477384.6"")",TRUE,0.171502170746527,-0.602927733096577,4.34221384618023,1.8324402847707e-05,0.0341870896065061,2.64985631695022,"DLPFC","exon"
"e236578",66,"ENSG00000080822.16","ENSG00000080822","protein_coding","CLDND1",56650,"InGen",29.5454321357963,5,"c(""ENST00000507874.5""; ""ENST00000394185.6""; ""ENST00000510545.5""; ""ENST00000511667.5""; ""ENST00000506575.1"")",TRUE,-0.168075941061909,0.882304143349429,-3.60876315001489,0.000350853202235189,0.0915198725812677,-0.140502722460903,"DLPFC","exon"
"e236589",51,"ENSG00000080822.16","ENSG00000080822","protein_coding","CLDND1",56650,"InGen",37.536015191284,7,"c(""ENST00000394180.6""; ""ENST00000513452.5""; ""ENST00000502299.5""; ""ENST00000510541.5""; ""ENST00000514537.5""; ""ENST00000503621.5""; ""ENST00000503799.5"")",TRUE,-0.168050249999469,0.848225582734491,-3.5795139360748,0.000391036620956583,0.0947705489416555,-0.234968308854206,"DLPFC","exon"
"e236610",44,"ENSG00000080822.16","ENSG00000080822","protein_coding","CLDND1",56650,"InGen",42.6741023110471,6,"c(""ENST00000394181.6""; ""ENST00000508503.5""; ""ENST00000515620.5""; ""ENST00000507944.5""; ""ENST00000508659.5""; ""ENST00000508071.1"")",TRUE,-0.17360112241532,0.813931380495817,-3.64529319636337,0.000306106186882588,0.0865442994209873,-0.00758099781207822,"DLPFC","exon"
"e236776",2171,"ENSG00000064225.12","ENSG00000064225","protein_coding","ST3GAL6",10402,"InGen",1.27198604576233,4,"c(""ENST00000265261.10""; ""ENST00000486249.5""; ""ENST00000394162.5""; ""ENST00000613264.4"")",TRUE,-0.0839591472870961,1.6647385733415,-4.08074839071019,5.52387084428649e-05,0.0499754240769941,1.4684939841179,"DLPFC","exon"
"e236786",688,"ENSG00000064225.12","ENSG00000064225","protein_coding","ST3GAL6",10402,"InGen",2.67859094459942,1,"ENST00000483910.5",TRUE,-0.086279421620438,1.10488597128842,-3.83912056063389,0.00014566155417154,0.0661105785968994,0.633328957887891,"DLPFC","exon"
"e236802",1580,"ENSG00000064225.12","ENSG00000064225","protein_coding","ST3GAL6",10402,"InGen",1.58050482775066,1,"ENST00000469105.5",TRUE,-0.0886990900745397,1.52747585002986,-4.21457407765212,3.16231723119988e-05,0.0406882540548768,2.00192459292793,"DLPFC","exon"
"e236873",719,"ENSG00000064225.12","ENSG00000064225","protein_coding","ST3GAL6",10402,"InGen",2.59042345078488,1,"ENST00000497621.5",TRUE,-0.0881771124454836,1.12015882480772,-3.89833052481945,0.000115372529745946,0.061486540063239,0.84616313227897,"DLPFC","exon"
"e238115",5716,"ENSG00000182504.10","ENSG00000182504","protein_coding","CEP97",79598,"InGen",3.32979782293824,1,"ENST00000341893.7",TRUE,-0.0587317929490875,4.33539963756162,-3.75736858293506,0.000200006804304225,0.074338611500827,0.0184815149383226,"DLPFC","exon"
"e238163",207,"ENSG00000144815.15","ENSG00000144815","protein_coding","NXPE3",91775,"InGen",8.00196899720454,3,"c(""ENST00000273347.9""; ""ENST00000491511.6""; ""ENST00000477909.5"")",TRUE,-0.090982261520898,0.887063444147775,-3.76462467914479,0.000194500610381686,0.0735325410552909,0.39415013950782,"DLPFC","exon"
"e238164",2220,"ENSG00000144815.15","ENSG00000144815","protein_coding","NXPE3",91775,"InGen",4.80440680415613,1,"ENST00000273347.9",TRUE,-0.0724064451712314,3.60243790522068,-3.56450891881238,0.000413289578719493,0.0967150436120426,-0.587988358967444,"DLPFC","exon"
"e238178",5989,"ENSG00000144815.15","ENSG00000144815","protein_coding","NXPE3",91775,"InGen",4.04032447690483,1,"ENST00000491511.6",TRUE,-0.077009344525836,4.77256503984833,-3.92723861922665,0.000102851955688764,0.0611860909330466,0.599199003084156,"DLPFC","exon"
